order_id,products
3244155,270 1263 16419 16797 17616 19125 21137 21573 24184 24852 27966 36070 38511 39975 40310 42013 43666 44666 47211 49683
3151794,1999 4605 7461 7916 16570 18531 24184 26209 26604 34969 36070 40604 47626 47766 49235
2537257,8571 21903
2899955,5450 15906 16908 20734 21903 23060 26899 27845 43122 44987 46650
1602792,1712 1940 4210 4957 5707 11230 13176 13351 17974 18288 18851 19115 23106 23909 33754 33787 36866 39094 41553 43286 43338 44156 46817 49235
3113575,13702 19678 20879 21903 22935 27086 27104
280742,1940 12564 49235
1246277,2408 3804 12562 19348 35909 36993 41238 41362 43889 47516
3239304,4317 24852 26351 33787 40571
1132000,4462 5876 7088 9550 14833 21137 24221 39275 39732 49235
3049770,2295 10749 25705 34358 43693 49683
2985971,23288 43154
1623818,5161 12576 13176 13292 17948 24385 24838 27172 34243 41330 43295 44632 46676 47209
2259449,34 5438 8277 9339 10369 13176 13629 15290 15793 18095 20113 20785 21903 22035 22963 27730 27966 28058 30450 30492 32839 35898 37220 38689 42828 45679 47209 48109
184948,1940 14161 16939 18534 21137 25146 26915 31288 36735 42450 42633 44795 44988
1715772,2716 39589 42710 47029 48726
1310236,2745
2091455,2120 42731
1712131,3952 9076 13517 16797 36144
2383372,4957 10673 27845 32030 37067 39275 40571 43631 44570 45835 46347 49201 49381
448212,2646 4210 4605 6340 20883 24458 33351 38341
2472167,45007 47766
2950900,8424 16349 17622 20127 21137 24852 25753 25890 29156 35233 36606 39121 43858
3016371,4942 8986
2193661,907 9076 16283 16797
3320306,1406 13176 16825 18926 22124 28204 33575 47087
2761971,12980 15937 34584
2219995,8424 11520 19057 21174 21616 28465 30391 34262 37687 40706
1343849,5941 9387 15424 19863 23262 24064 24852 28204 30352 41787 46842 47626 49683
766045,13966 26209 49683
3382456,2966 4792 5450 5456 6046 6348 8424 13541 16262 16797 18232 18523 19677 24852 27344 33754 38689 47652 47866
2663339,12078 43744
759545,6532 13176 35628
3298349,9839 24852 27086 28156 36011
2821649,4472 27845 35108 43295 45066
964567,30233 33000 48186
301617,5077 19057 23070
1489010,2971 4920 6348 10603 12341 13176 21903 23044 24852 28593 43662
3324566,8048 13176 21292 25146 27845 32478 38768
514032,9387 16797 31958 40706 44545 46650 47766 49683
702820,7501 24852 49683
3232152,1463 3640 8518 24852 26283 26604 28204 30391 33787 34993 40571 40706 42445 45007 46969
2211757,21903
2582586,1463 3800 5818 14146 20114 21938 22831 24852 27147 32684 34969 47766
96348,920 6187 18531 21417 25527 41106 49235
2770791,3990 9623 15290 23341 24184 32923 40310 48015
1079026,10343 12576 13176 18465 19174 21150 24852 26914 32285 39475 39947 43394 47792
273757,7877 11304 28601
628541,24852
748059,6740 17794 21903 24852 39928 45504 47626
779188,4920 5876 8174 8479 10724 11100 11777 15290 16797 21137 21267 24184 26209 32227 33198 33754 33787 34448 43122 43772 46676 47766 49235
2953095,21269 42016
201177,781 890 3397 4793 4957 8174 8518 9133 13176 14917 16262 17160 17949 21938 22035 22451 22825 22935 24535 24964 28597 30391 31371 34448 39099 39928 40706 41238 41375 42093 42828 43768 44359 44765 46979 48395 49114
117055,11249 13176 22935 26209 29326 30135 31766 38267 47766
287887,1408 14778 16768 16797 24852 43263
97011,11512 22089 24852 28199 31215
3224921,7715 10551 13176 15700 21903 24838 34262 35221 42244
1198974,17341 43390
1886874,9076 9421 12572 16521 21903 24852 27750 28204 30489 30776 32747 39475 45104
1676089,7515 13176 38312
455581,1025 3143 4037 8518 11520 13176 22369 34262 47137 48110
2427345,5103 8912 10369 11068 16797 17794 22035 27966 32647 38739 39468 39877 45066 46906
2187957,3957 13176 14814 34358 38164
1833657,13176 21386 22963 26165 47626
1065009,20345 28476 49235
2536079,47759 47766 49325 49683
170951,43295
681391,2265 4462 5479 7559 8518 12206 12572 13176 14355 17878 18027 18689 20186 22935 24799 24838 25424 26273 28465 30391 30774 32578 35135 36865 38164 39275 40311 40706 44683 47209 47380 48745
1026198,12099 13646 16797 21903
1879899,8424 13380 18465 19019 19678 20754 24231 24852 26209 39097 45066 46331 46650 49131 49235
1723644,890 5212 10749 11520 13249 14947 21903 24964 33731 38383 40516 41999 42768 43073 44819 47209 49683
1729633,1398 23909 34969
2816739,5728 9018 37687
2698800,1063 15712 24838 38683
213979,890 5450 7668 11182 11250 12980 13176 16321 16759 17191 20119 21938 24838 25340 25890 26209 28058 28985 34126 39877 41514 42342 44632 46958 46990 47626 48364 49683
1621550,21227 28934 30489
767678,9290 9438 11352 21137 24852 25890 27028 28934 28985 33731 34217 35887 46979
1067767,4920 7304 11182 21903 24253 24631 34295
223534,13176 16797 23165 27966 30233 31717 45007 46906 46979
3112075,4796 8277 9359 9839 13176 18465 19678 19894 21903 25890 27966 34969 35547 36865 46979 47209
2894421,1463 1783 3682 4232 5785 11712 16797 16908 17794 18531 21903 24852 24985 25824 25948 30489 33195 34243 37646 38164 40706 44632 46979 47209 47626 48485
968412,9076 14421 16696 21288 22006 22667 24852 27903 35412 39160
3063469,3055 4920 16185 24852 27845 34262
3402420,4605 14379 20114 22476 24427 43631 47766
1989353,3298 3798 5161 5971 6184 10258 10441 11759 13042 13575 21195 22362 27790 30777 31651 32455 35951 37710 38928 39657 41400 42265 42500 43154 45051 46149
464232,162 3457 5194 18370 21903 24852 27104 27966 31343 34969 42265 42803
2372693,935 8884 9411 15761 19734 21497 22069 23955 24852 28449 28466 28634 30315 32271 33284 36551 37766 41290 43967 45832 46402 49176
3021371,1464 2732 3407 7538 24852 26604 29848 33090 34262 36011
3052679,3835 5612 9387 11434 14642 15528 16249 18891 27629 29127 30756 34969 36070 38473 38739 44683 46979 47626
1757041,3957 13292 14715 18523 31555 45210 48116
2508284,2120 11379 11497 21582 32534
1443835,4920 9076 15153 24852 24861 33819 34358 35353 36865 40338 42490 46023 47977
952124,42475
2220557,7533 10070 11123 24658 24852 37646 42972 47977
296153,12140 12361 16874 21414 24915 31956 32271 35909 36664
2150591,1940 3398 3913 13672 13772 18747 19057 23909 24186 25466 26427 30036 36885 39115 47766 49235
2336763,9018 33065 33198
2643510,117 2966 9387 9623 12039 13292 19660 26165 27325 29487 34050 44561 49683
1545512,4814 49683
2296750,7948 13176 22935 29274 30391 35921 38689 41220
1786994,9839 24852 27104 27247 27531 43858 49241
2200914,3265
3082407,4472 21137 22825 27521 30027 39275 41065 42030 45007
2509093,13176 14486 17794 21903 28985 42768 44359
338507,4731 13176 38768
1706392,11520 21903 23315 38739
840035,13431 21267 27845
197423,4731 12427 21903 25890 37687
2185144,3298 3798 8048 8571 10310 12341 16797 20955 33768 39275
71480,877 4942 19348 25278 49675
1303733,9839 22935 28849 28985 31188 37687 42585 47766
1296148,8859 18627 23737 23835 44795
2615065,8843 31651
1887948,4945 5025 6344 11250 12467 13176 17878 21137 21872 21903 25890 26576 30353 31354 37524 38400 41220 41319 47626 47766 49683
313187,20842 24852 27683 28204 28985 29574 34969 36070 39275 42719 45063 49683
598815,4920 26709
53495,10749 14778 17027 18670 24952 35951 40396 44632
3234536,13176 21137 21903 31651 39275
3201864,777 9076 16349 17579 17758 24852 32331 36794 36956 37418 37860 38241 40332
44176,4291 7542 39491 40896
2707976,1653 5134 5337 8309 9825 10831 11520 13263 13452 14462 15355 15604 21903 22025 22035 24852 25138 26369 26848 27845 31717 35951 38772 38944 39275 39337 41065 43218 43662 44765 45007 47258
50670,2962 26047
2909016,24852 30338
770017,21709 47144
2437751,6532 13176 30949 40174
2798491,3235 21019 21376 39928 46906
2855299,2078 4793 5746 6532 30949 31040 34270 35628 38274 41787 45504
74459,13176 13605 20574 21137 25280 25362 49610
1682738,5479 16744 21497 22123 25890 32864
872402,2120 2512 5025 5109 10145 14613 18218 24920 25443 27801 28384 29309 32364 42633 46844 49217
144807,19660
1637678,26209 42450 47626 47766
1184675,432 594 7131 24852 26209 45066 49683
2978545,1511 11140 11777 13176 18027 19057 20114 21616 26209 28842 31288 34126 37664 39561 39877 43961 44359 44717 47042 47626 47766 49478
2697925,24852 31805 39751 47626
595339,260 3959 15078 19348 24852 47766
1615339,1215 5077 10054 12206 16797 16953 19612 20082 21351 24852 27966 31683 35221 38739 39275 41808 43875 46676 46842 48099
633987,1172 19894
639568,3896 5785 13176 13560 17600 24841 26604 27344 27454 27966 28204 28985 30936 43643 46676 46820 47209
830868,14897 22959 25146 26032 44142
443504,21386
3394269,3819 7963 11100 21137 23178 24499 29447 32740 35503 36036
1631780,3873 5564 6348 8277 9839 11765 12469 12597 13176 14355 16249 18867 19660 20230 21137 22369 22825 23185 25499 31615 33303 36397 37029 37646 43713 45123 45279 46802 47209
77607,4102 24852 36485 44787 47209
2442202,13176 14233 47209
1997793,1436 2872 7672 8013 13029 13287 22309 23909 25745 32679 41293 43154
1995503,445 9076 11520 13176 21137 24852 27086 27845 28204 30391 37892 40878 41220
200096,3732 4778 6052 9387 13129 21137 21497 26604 28427 31439 35342 47144 47611
736069,13176 20738 21137 21344 21614 21903 27554 35097 35914 45570 47209
1006249,5134 16136
1731001,13176 18023 40939
57799,1402 3957 8021 24852 38689 39180 40310
3381369,5959 6104 18362 20850 21903 30776 33352 40706 41665 47766
549177,4605 8859
3344784,4210 9387 19348 24852 28204 31683 32085
3181471,5876 11598 18465 19057 21137 30391 33754 33787 35163 37687 38383 40706 40910 42265 47848 48057 48679 49235
2423633,16797 20842 21903 24852 31343 34969 40396 47388
933652,5258 25718
2800795,8277 12324 14678 23029 24385 25043 37067 38689 42265 47209 48628
3127900,1422 5206 13176 20233 24852 26899 27344 32655 39275 40723 44008 47766 47888 49235
2333987,4913 20955 23719 23915 30827 31953 39275 39534 43352
738725,13829 24852
1363966,5922 15767 15906 16540 19173 25146 27344 31315 41290 42803
453989,32331
1549620,6348 6750 19370 26706 36606 37276 45842 46990 47209 47672
1173562,1890 3957 6722 11408 17316 21137 22825 24838 24852 26209 30007 42972 43122 46676 46802 47621 47626 47672 47766
2019310,21137 30776
831516,5922 7173 10467 20754 21462 29432 30505 47209 49683
270055,3586 16797 24852 27845 40795
297435,2855 3988 5989 6187 8021 8174 8424 9741 11130 14447 17224 22935 24852 26915 27086 27663 27715 27845 28985 31288 33370 37220 39099 43961 45066 46906
3180576,9358
316288,4920 13870 14633 19006 24852 39332 44548 45066 46906
873921,22963 24852 26282 27845 41066 47766
2899624,20082 21376 24964 28842
865247,1825 27476 27966 36310
187790,12935 19173 27086 45906 47209
2641006,8030 12565 36425
2084860,7412 8518 13409 19895 24852 35767 37642 39337 40852 42309 45366 47766 48186
2499172,47209
3159801,3896 4796 5450 8518 11520 17794 20114 22124 24852 24954 25659 25890 25931 27104 28985 29487 31717 33465 34358 44683 45453 46979 47626 49683
1886541,23288
154219,8309 12016 16797 21903 24852 28465 29487 42828 47626 47766 49610
978683,2038 8204 20298 42460 47357
1643828,6182
624806,13242
3042724,19488 23341 24852 28204 39464 47766
1594068,24964 26209 34128 46654 47626 47766
1636975,5077 8277 11193 21462 22035 22935 24852 24964 29594 43662 44359 49247
1935464,5819 7243 15902 19173 21351 29392 34160
637415,6494 10749 21137 26790 31678
3037625,26520 45531
2328231,11827
686537,31651 39657
1893632,4844 5020 18176 19046 19348 20327 21162 24852 26790 27573 27845 27966 45840
3183390,18610 47209
313725,8638 47890
2646335,2716 8277 11707 19057 21195 36397 37754 40723 41665 41806 43654 47029 48726
1656650,12013 36011 39276
2220386,4462 5450 8174 24852 28985 47626 49683
2097708,6187 7559 9199 25146 33198 43967
599985,5303 11543 18027 25890 27521 28289 32701 47626 47766
1608177,3957 8518 8728 9550 9623 10172 13176 13984 16679 19677 20144 21195 22935 22993 24288 26165 26604 31635 31717 35221 36070 38777 38963 39877 40311 42139 45445 46667 47209 48733
1174709,27966 47209
343477,16797 36406
3100901,9387 24852 37646 39408 47759 49520
1270876,890 1463 5240 7260 9366 13249 41844 44815 45123 48628 49241
2610234,5547 13889 14399 21903 29487 37455 47766
3185827,1494 20114 28635 28842 44142 49520
2821520,3957 5496 5876 7412 9421 12576 18765 26981 29801 30353 30776 35951 43504 44632 46303
982893,21137 39180 39275
1461733,5250 5450 10603 24852 27845 29487 35003
1142999,5785 13176 18070 21137 47873
1583208,4562 5479 7781 8174 8277 13113 16617 16759 17706 23044 44471 46969 47209
2022294,1824 5479 13176 19348
2139283,3952 4920 5077 5547 5646 10749 10831 11440 13166 13176 17949 19057 21137 22963 24010 27104 27454 27966 28199 34668 36695 44422
2100375,18689 26865 42523
2104071,3957 5141 6760 7120 7381 7515 8174 9420 11619 13176 15063 15429 20995 21137 26010 26021 26604 27900 27966 28226 28458 37724 38751 39225 39739 39911 41588 41950 42479 45007 47141 49026
1096439,5077 7376 10957 38249 38371 41519
3415384,14146 31683 48588
1383882,4938 13176 17313 31343 32478 44172
536002,7361 13310 24535 24852 25146 26369 27845 28204 31717 43928
649534,26348 37710 39461 40939 43721
3324983,4671 8474 9387 16464 16759 20833 21405 22831 23322 24184 24852 25153 25804 28836 28985 33626 41787 45282 47626 49683
2868027,24852
2147089,11358 14014 42768 44229
258016,4938 21386
2479628,4290 5450 6347 15100 16953 20738 24852 29095 30850 37817 38993 40795 42014 44799
2043014,2452 11520 21903 22963 24852 25718 28985 33198 33647 35633 41950 45603 46802 47626
972164,13249 32403
1131661,8424 10749 19057 20738 20995 21526 22035 31513 42828
2601084,19691 26209 47766 48679 49683
1325440,3318 19835
2320462,2295 4781 5876 9862 11477 12980 13176 13198 15290 16759 19057 20842 22164 25705 26504 28204 34126 39097 40545 47005 47144 47209 48953 49683
106582,5876 5891 8174 14486 24852 27845 30489 33124 44075 47209
3384792,2876 23540
1157022,403 4054 5210 5962 7391 7600 15221 15344 19117 19863 22890 27395 29553 38892 39356 44319
2644917,1103 10798 11782 17652 19660 22594 35628 42701 47209
433524,5450 13176
474127,8475 9076 16797 43352 46881
2062935,26452 30391 35951 41950
1192025,3594 9430 23909 24852 27086 29095 32239
2690375,21903
281449,27845
2470417,210 15892 21137 21174 21903 39408 42557 47766 49618
1608807,18389 47866
1226940,760 7746 9020 10851 14147 18956 27104 34111 40002
2790255,35264
1961277,1940 5077 6218 7781 11945 13083 20015 21137 23630 24799 27829 28745 31717 36397 39275 42383 45007 47766
2682288,1819 5612 8518 14486 17878 19057 21137 35221 36735 37646 37687 40480 45007 47766
1680233,2022 16185 19893 39275
3418159,3596 6626 11998 32747 33225 37066 49683
889886,9825 13447 24964 25890 26209 48679
2349544,1402 13997 14466 24852 32864 38739
864172,19678 21903 21938 22935 23579 24964 28849 33731
2213378,5769 6104 22935 26209 27845 28985 35221 45066 47209 47626
1687647,3298 4920 9547 15208 16797 21075 23909 24852 27307 32181 33287 33351 33819 35762 36316 38074 43352 49296
75375,4210 7812 9076 17223 18871 26119 32047 36186 43409 44799
2810744,13176 19057 19820 20379 21137 21903 30391
2264705,21137 39180
3046152,3126 5077 10673 13176 30086 41301 42460 45531 49060
2120525,5450 5785 11777 13380 20580 24852 26604 27966 33754
2899167,10 24852 37851
85519,10326 16797 43352
2909180,13176 21137
4002,7035 12144 23288 29801
1639492,7412 15741 24852 29262 36550 40550
2998612,7090 13176 26209 29328 37538
1768278,432 6193 7781 8518 9000 10749 10831 11068 13176 20127 20327 20995 22825 35951 40992 42585 44632
3203153,13176 26364 27695 39578 39877 43643
2271286,13176 14651 14992 15872 18234 22827 24964 35921 36389 36640 38777 39928 42579 47626 47734 48775
2411292,2038 10603 20298 24852 27186 32449 34849 42847
2103997,3566 13889 18157 19613 22677
2162881,9076 18362
1616512,17902 21137 27966
3236435,6184 26348
2359937,5450 8277 14992 21903 22935 30450 38400 40706 42265 44683 45007 49683
101640,5451 7705 11520 13107 13176 13712 25466 28985 30776 40001 41624 45007 45603 45788 47766 48559
1021215,1511 5077 13176 28842 31564 32833 35921 48364
164213,4429 9862 13176 24852 33198 37288
2292915,1826 14243 16893 24339
803552,6532 13005 13176 26899 27690 29447 30561 30949 35595 36410 42828 47209
944383,8834 17038 18618 21903 31766
2643668,9595 9839 21137 24535 35921 39180 44632 48230
423406,10258 11365 14364 30731 33783 35199 45260 48762
2275119,2480 4142 8277 8710 24799 27966 28465 37141 47912
335514,25466 40723 47209
1308217,2086 4605 5077 11068 13176 21137 26384 30489 31040 31927 36011 38293 42356 44008
2729644,6631 20191 24024 38890 41290 43967
180168,6489 10121 10176 11737 26915 32293 32578 41618
1383440,3382 5876 24964 33198 41950 43789
315361,15074 18531 18594 19048 19261 19775 27845 33731 42736 42929 45646 49131
2356073,196 459 12140 13249 16797 45064 47941
2216212,8048 13176 39108 43352
745803,8518 21386 24852 24964 28985 33956 43961
1352433,21543 22713 25230 31343 33125 35951 38293 39448 40396
555016,4605 8087 21903 26209 34126 35921 47766
1358732,19660 26298 44632 47766
3362835,22556 25513
2755462,4428 5449 5785 34214 36550 42736
1507556,12258 31343 38374 45541 46175
2287327,24838 26131 29077 36316 47977
2260400,3957 5134 13045 13176 17462 21469 22035 33754 38164 45603
1247087,5420 6046 11821 16797 19171 24852 32467 36011 36624 43352
3159813,24838 25466
1311001,5785 9934 16759 17949 24852 36550 47209
571553,22754 48538 49279
2776925,7862 22028 30162
1518319,7633 10851 13834 14999 21386 21927 33198
2551845,5785 7715 13176 13984 17333 21846 22035 22255 27966 30233 32515 33037 35221 44632 45066
2706483,6182 13176 14490 18811 19660 23230 35951 44815
2059568,13176 17461 21903 38453 41220
2375963,4605 25659 34380 42585 48679
2016323,22802 37710 43154
2069588,12958 24852 29875
226809,18389 27344 48857
2314773,8045 11759 20448 20955
2890625,21137 22825 24810 24852 27845 30489 47766
1329967,15712 31553 44632
2279077,8197 21137 26915 29487 37147 47209
593747,5115 8277 10017 13720 13874 14233 19006 19048 24852 25588 31717 39275 41220 46906 47209 49683
64507,1432 21137 31429 31611 33847 45616
860234,5883 13176 17600 17949 21137 26790 27690 27845 28836 34448 39475 42460 42828 47209 47626 47766
